lat,lon,LST_Kelvin_mean
46.0,-1.25,291.26279804131264
46.0,-1.0,292.1418735133291
46.0,-0.75,292.47030909256773
46.0,-0.5,291.71449874852937
46.0,-0.25,291.7208415339813
46.0,-0.0,291.7657678934587
46.0,0.5,290.50091118650454
46.0,0.75,289.93841020145226
46.0,15.5,286.3607450137615
46.0,15.75,287.3369861232499
46.0,16.0,286.6190895835881
46.0,16.25,286.9029752180589
46.0,18.0,288.01007301942803
46.0,18.25,287.6636309453335
46.0,18.5,288.3845742652585
46.0,18.75,287.6600476765474
46.0,19.25,289.23053672872237
46.0,19.5,289.3079267954028
46.0,19.75,290.29680289328087
46.0,20.0,289.9819485904794
46.0,20.25,290.49599842285073
46.0,28.25,291.98727087381616
46.0,28.5,293.08255280287574
46.0,28.75,293.5718685585952
46.0,29.0,294.432033772431
46.0,29.25,294.75732422254305
46.0,29.5,295.0431674068345
46.0,34.5,293.35623988733374
46.25,-1.25,291.4856961894825
46.25,-1.0,292.4692880069085
46.25,-0.75,291.79213940769057
46.25,-0.5,291.5409549820931
46.25,-0.25,291.65356261644445
46.25,-0.0,291.09754470827284
46.25,0.25,290.5697339912289
46.25,0.5,290.66121515052583
46.25,0.75,290.9343433156835
46.25,1.0,290.1752703632513
46.25,3.5,291.26331369095607
46.25,4.0,290.980967087895
46.25,4.25,289.6015469525774
46.25,4.5,288.0470148282558
46.25,5.0,290.79733679363864
46.25,16.0,285.73941833222364
46.25,16.25,287.1414736910759
46.25,16.5,286.6069529699105
46.25,16.75,286.5986169214694
46.25,17.25,287.34267051218774
46.25,18.75,288.3120395812432
46.25,19.5,289.5706286966772
46.25,19.75,290.09366546685806
46.25,20.0,289.6908563663675
46.25,20.25,289.79759682482427
46.25,23.25,283.41396815969387
46.25,23.5,285.26247541053084
46.25,28.75,293.8375543086541
46.25,29.0,293.9601906995114
46.25,29.25,294.67322318780685
46.25,29.75,294.63224506833967
46.25,30.0,295.2080624499799
46.25,34.75,294.79576797051624
46.25,35.0,293.794792620201
46.5,-1.75,290.90236887150365
46.5,-1.5,291.4706989726486
46.5,-1.25,291.8556749571636
46.5,-0.0,290.75606152702125
46.5,0.25,290.8284683960716
46.5,0.5,290.5408203551961
46.5,0.75,290.13956885329264
46.5,3.5,291.0765505625577
46.5,3.75,291.3403152725748
46.5,4.0,290.4329903029417
46.5,4.25,290.08968037817226
46.5,4.5,289.4231401259477
46.5,4.75,289.57511241674575
46.5,5.0,289.8265051425832
46.5,5.25,289.31339332491325
46.5,5.75,285.27463279447073
46.5,6.0,283.0676613597806
46.5,16.5,287.2095079769932
46.5,16.75,287.0075450282965
46.5,18.25,288.34546105322033
46.5,19.75,290.1704434689489
46.5,20.0,289.47363645253967
46.5,20.25,289.3975407322231
46.5,20.5,290.1819627370055
46.5,28.0,290.4181723012791
46.5,28.25,291.95404745207594
46.5,29.25,293.4845267686092
46.5,29.5,293.9525287006429
46.5,29.75,293.8814582947433
46.5,30.0,292.8618178950759
46.5,30.25,293.4712116467348
46.5,30.75,292.2575421625623
46.5,38.0,293.7722526248701
46.75,-2.5,289.1721664355063
46.75,-2.25,289.584236596625
46.75,-2.0,291.31629646112896
46.75,-1.75,290.59905193462373
46.75,-1.5,291.00873501761606
46.75,-1.25,291.4618920774238
46.75,-1.0,290.92380420518145
46.75,-0.75,290.5681635141447
46.75,-0.5,290.442666432888
46.75,0.5,291.01894657732686
46.75,3.25,290.17390744851497
46.75,4.25,289.941681176057
46.75,4.5,290.0239557052573
46.75,6.0,284.3271657189715
46.75,6.25,282.18612112273917
46.75,16.5,285.96366682439213
46.75,16.75,286.8844300098953
46.75,17.0,287.21809346302894
46.75,17.75,286.64700444199667
46.75,20.75,290.1561733152758
46.75,23.5,285.8708842585511
46.75,29.75,293.49785032987
46.75,30.0,293.5078967742876
46.75,30.5,292.2394952885246
46.75,30.75,293.6180403885123
46.75,31.0,293.56833640577287
46.75,34.5,296.2678452646599
47.0,-1.5,291.2351238255831
47.0,-1.25,291.5488568679505
47.0,-1.0,291.3413534326906
47.0,-0.75,290.47052925866564
47.0,-0.5,291.01539479706116
47.0,-0.25,291.516081685477
47.0,-0.0,291.6157902068256
47.0,0.25,291.0141755377721
47.0,0.5,291.1688761731526
47.0,4.75,289.20576910679694
47.0,5.0,289.0660858188465
47.0,5.25,290.26738275156833
47.0,6.5,282.89827613288776
47.0,6.75,282.90804666593806
47.0,16.5,286.84787978067175
47.0,16.75,287.0357067598767
47.0,17.0,287.4158194909604
47.0,17.5,287.1005456660443
47.0,17.75,286.5284129827486
47.0,18.0,286.1198549079048
47.0,18.25,288.4470131414236
47.0,29.75,292.5850669598531
47.0,30.0,292.9115915985277
47.0,30.25,293.77624670111885
47.0,30.5,294.06201541864556
47.0,30.75,294.5963472945467
47.0,33.75,290.6278372032382
47.0,34.0,294.1681539748145
47.0,34.5,294.5534764193426
47.25,-3.25,289.93783472172515
47.25,-3.0,289.64092574946847
47.25,-2.5,290.94393190896517
47.25,-2.0,290.9878917932616
47.25,-1.75,290.4428385390589
47.25,-1.5,290.3538777895222
47.25,-1.25,290.3152219660243
47.25,-1.0,290.7438338458329
47.25,-0.75,290.8824349658392
47.25,-0.5,290.9974275135091
47.25,-0.25,290.532277236695
47.25,-0.0,290.7644840277753
47.25,0.25,290.43963396844254
47.25,0.5,290.2412209713289
47.25,0.75,290.5724072407282
47.25,2.0,289.3273787537095
47.25,2.25,288.96013250479734
47.25,2.5,288.8181042777966
47.25,2.75,289.2859871007155
47.25,3.0,289.07374317559567
47.25,3.5,289.2543544804296
47.25,4.75,287.8775220189606
47.25,5.0,289.53101711382334
47.25,11.75,279.0033045218738
47.25,12.0,278.05141697407265
47.25,12.25,276.32920617721595
47.25,12.5,277.19999337718593
47.25,12.75,276.6226326246125
47.25,13.0,279.3639299284401
47.25,13.25,278.87525079553376
47.25,13.5,277.79980415966173
47.25,16.5,286.5708226198575
47.25,16.75,287.15830370408565
47.25,17.0,287.45549676433905
47.25,17.75,285.4052420896165
47.25,18.0,286.7537710030003
47.25,18.25,287.60692267837885
47.25,18.5,288.03642552728553
47.25,18.75,288.5689339094438
47.25,27.5,291.39926022844435
47.25,27.75,290.833093438084
47.25,30.0,292.70875169820096
47.25,30.25,292.9611336644347
47.25,34.25,293.43313287307853
47.25,34.5,294.07857766412593
47.25,34.75,293.6329695829361
47.5,-3.25,290.01045962612363
47.5,-3.0,289.9004747047713
47.5,-2.75,289.8313487369163
47.5,-2.5,290.14861154067506
47.5,-2.25,289.9818532061133
47.5,-2.0,290.44807924267906
47.5,-1.75,290.09707564479885
47.5,-1.5,290.09024283492556
47.5,-1.25,290.44133383215046
47.5,-1.0,290.6941134839653
47.5,-0.75,290.7015782997982
47.5,-0.5,290.8203624351332
47.5,-0.25,290.6085098257353
47.5,-0.0,290.4486080202779
47.5,0.25,290.2289491162817
47.5,0.5,289.88381762550097
47.5,1.25,289.5017322147981
47.5,2.0,288.39435910021507
47.5,2.25,288.6851392855842
47.5,2.5,288.33054455411315
47.5,2.75,288.79024448461723
47.5,3.0,288.84353853070473
47.5,3.25,289.1373996788331
47.5,3.5,288.58727703462665
47.5,3.75,288.3988883873619
47.5,4.0,288.62297140143977
47.5,4.25,289.3455928522193
47.5,4.5,288.9249546708154
47.5,4.75,288.3645119071158
47.5,9.25,285.2601515525267
47.5,9.5,284.3365045450705
47.5,9.75,284.74007915318026
47.5,10.0,282.844196847077
47.5,10.25,282.1939835715005
47.5,11.5,278.2561055515187
47.5,12.25,281.1767430258223
47.5,12.5,280.9169089283201
47.5,12.75,279.25942443421144
47.5,13.0,277.1686786714795
47.5,13.25,280.2235739932149
47.5,13.5,279.691560936999
47.5,13.75,279.0769160535174
47.5,14.0,279.7456843448313
47.5,14.25,279.35075142575215
47.5,16.5,285.90293845650973
47.5,16.75,287.0173868651811
47.5,17.0,287.78101057557694
47.5,18.25,286.87677888093606
47.5,18.5,287.42489860784116
47.5,18.75,288.5407429920277
47.5,19.0,288.8534144199468
47.5,27.0,290.3822473990293
47.5,27.25,290.66274572473327
47.5,27.5,289.7737317774185
47.5,27.75,289.97257382658967
47.5,28.0,289.8203960274827
47.5,35.75,293.66903442731655
47.5,36.0,293.5919638809167
47.75,-4.5,289.3609977324263
47.75,-4.25,289.50264794408463
47.75,-4.0,288.81087413277976
47.75,-3.75,288.8774181745661
47.75,-3.5,289.00520921076287
47.75,-3.25,289.39659373959216
47.75,-3.0,289.2227498217062
47.75,-2.75,289.4752648783451
47.75,-2.5,289.2333695935217
47.75,-2.25,290.0316014395573
47.75,-2.0,290.05169772115147
47.75,-1.75,290.4954319501393
47.75,-1.5,290.2366080708562
47.75,-1.25,290.4323597950394
47.75,-1.0,290.4172793382259
47.75,-0.75,290.7570114353163
47.75,-0.5,290.7158949160426
47.75,-0.25,290.2800627002642
47.75,-0.0,289.84009011009294
47.75,0.5,289.35230957144597
47.75,0.75,289.60893588288343
47.75,1.5,289.3151416937497
47.75,1.75,288.94936893942486
47.75,2.0,289.1408851532571
47.75,2.25,289.0020880753702
47.75,2.5,288.48524368626477
47.75,2.75,288.67634242219134
47.75,3.0,288.65579411641687
47.75,3.25,288.6102604478611
47.75,3.5,289.5261913442281
47.75,3.75,288.76146425220134
47.75,5.0,287.3718108603165
47.75,9.0,285.13873198604233
47.75,9.25,285.1307258116359
47.75,9.5,285.3459380733147
47.75,9.75,285.37621860689995
47.75,10.0,283.7841776253938
47.75,10.25,284.3840701289521
47.75,13.75,280.9238773797235
47.75,14.0,279.7429402835743
47.75,14.25,281.33390812312666
47.75,14.5,281.50101290755515
47.75,14.75,282.4180585524674
47.75,15.0,281.4858664287296
47.75,15.25,280.8953379782145
47.75,15.5,280.8789796154357
47.75,16.5,286.403984134238
47.75,16.75,286.54597402080196
47.75,17.0,288.99952114041486
47.75,17.25,287.8190081534958
47.75,17.5,287.6454247661042
47.75,18.5,287.46599100914307
47.75,18.75,287.6787929928988
47.75,19.0,286.48635384198167
47.75,19.5,288.2901651772927
47.75,27.0,289.15978990378943
47.75,27.25,289.9176430649513
47.75,27.5,290.0285166539503
47.75,27.75,290.31192081487177
47.75,29.5,290.3387618220139
47.75,37.75,293.8796031553196
47.75,38.0,293.7937672275281
48.0,-4.75,288.1446160223617
48.0,-4.5,288.5988349914978
48.0,-4.25,288.8202906940893
48.0,-4.0,288.8049251930294
48.0,-3.75,288.5984629611334
48.0,-3.5,288.1659828869555
48.0,-3.25,288.21357829743
48.0,-3.0,288.7785890049064
48.0,-2.75,289.022069208649
48.0,-2.5,289.0731947169996
48.0,-2.25,288.94216386877935
48.0,-2.0,289.1437323839181
48.0,-1.75,290.12488493126006
48.0,-1.5,290.4119911075458
48.0,-1.25,289.64333268803426
48.0,-1.0,289.30142223031805
48.0,-0.75,290.3699315907986
48.0,-0.5,290.51790844884283
48.0,-0.25,289.6942615618296
48.0,-0.0,290.240561292339
48.0,0.25,290.43454983041613
48.0,0.5,289.412262784844
48.0,0.75,288.684995381792
48.0,1.0,288.6968057738544
48.0,1.25,289.11142526319577
48.0,1.5,289.78910605535344
48.0,2.0,288.78882280211894
48.0,2.25,288.35893143320044
48.0,2.5,289.40975382805266
48.0,2.75,289.5448679139862
48.0,3.0,289.069728010049
48.0,3.25,288.6968609172582
48.0,3.5,288.5587543466699
48.0,3.75,288.5396297640092
48.0,4.0,288.45373164576415
48.0,5.75,287.4033603490595
48.0,8.75,284.3514479567663
48.0,9.0,284.12566038245666
48.0,10.75,285.1912094124291
48.0,13.0,284.2130004219988
48.0,14.0,284.7065159259263
48.0,14.25,285.06064798647543
48.0,14.5,285.1832693889161
48.0,14.75,285.1845214298984
48.0,15.0,284.58733316706
48.0,15.25,284.4121694962397
48.0,15.5,284.7641742766943
48.0,15.75,284.06266424270274
48.0,16.5,287.7148884221398
48.0,16.75,286.87940008589703
48.0,17.0,288.70166967513273
48.0,17.25,287.3778472846872
48.0,17.5,287.67387964262224
48.0,17.75,288.87432370580564
48.0,18.5,288.6470299442001
48.0,18.75,288.71901323669465
48.0,19.0,286.37937981814446
48.0,19.25,287.85410545657186
48.0,19.5,287.36423296045734
48.0,19.75,286.7937262465205
48.0,20.0,285.74852591325083
48.0,24.5,279.1358220921673
48.0,24.75,279.16403395624803
48.0,25.0,281.7173164127794
48.0,27.0,289.0193290004862
48.0,27.25,289.24355422810635
48.0,27.5,289.85372446453886
48.25,-4.75,288.389312941111
48.25,-4.0,287.79642960889055
48.25,-3.75,287.9994869104156
48.25,-3.5,288.1884317831427
48.25,-3.25,287.8076976251773
48.25,-3.0,288.149541030078
48.25,-2.75,288.00494753982144
48.25,-2.5,288.5038416827878
48.25,-2.25,288.4670536045891
48.25,-2.0,288.8355445251829
48.25,-1.75,289.05605150190155
48.25,-1.5,288.7123235586071
48.25,-1.25,288.8710364239534
48.25,-1.0,288.8570886182761
48.25,-0.75,288.9351053394787
48.25,-0.5,289.3599370284225
48.25,-0.25,289.4558602745721
48.25,-0.0,289.7392328954755
48.25,0.25,290.0658464542857
48.25,0.5,289.19727594654137
48.25,2.25,289.46698830895264
48.25,2.5,289.50420170921115
48.25,2.75,288.6559944855647
48.25,3.0,288.77544905503834
48.25,3.25,288.8455723119529
48.25,3.5,288.49866189604137
48.25,3.75,288.4190041626784
48.25,4.0,288.1852865884599
48.25,4.25,287.7633047683677
48.25,11.25,285.2515579872807
48.25,11.5,285.82138377841653
48.25,12.0,284.2790742418566
48.25,12.5,285.6295421861649
48.25,12.75,285.64135490209685
48.25,13.25,284.8749109745652
48.25,13.5,285.06123727080643
48.25,13.75,285.09395338915925
48.25,14.25,285.8793672287565
48.25,14.5,285.52009909432485
48.25,14.75,285.63400165098744
48.25,16.0,286.48168637703617
48.25,16.25,286.3557514446497
48.25,16.5,288.4203361480948
48.25,16.75,288.1621685366912
48.25,17.5,289.101593692256
48.25,17.75,288.81086286080347
48.25,18.75,287.17337711366423
48.25,19.0,286.765875405858
48.25,19.25,286.6231809131656
48.25,20.0,286.90021086322037
48.25,24.5,279.7149500216342
48.25,24.75,281.16701243255994
48.25,25.0,283.0202698302558
48.25,34.75,292.47531219825004
48.25,35.0,291.5200700177911
48.25,37.25,291.58212356075023
48.25,37.5,292.3142262240858
48.5,-5.0,287.4026028621655
48.5,-4.75,287.5768004628211
48.5,-4.5,287.90485074877483
48.5,-4.25,287.74735699680707
48.5,-4.0,287.6495013221858
48.5,-3.75,287.35007142523835
48.5,-3.5,287.2243652870651
48.5,-3.25,287.7680430865177
48.5,-3.0,287.63300295057934
48.5,-2.75,288.483319862695
48.5,-2.5,288.4143526275076
48.5,-2.25,288.23870144901923
48.5,-2.0,288.6126475260705
48.5,-1.75,289.03552267519854
48.5,-1.5,289.23420622716424
48.5,-1.25,288.5052351137171
48.5,-1.0,288.22985423259195
48.5,-0.75,288.369991153182
48.5,-0.5,288.1007818675472
48.5,-0.0,287.78616305485366
48.5,0.25,287.88306313627464
48.5,2.25,289.3505440238488
48.5,2.5,289.07078174467813
48.5,2.75,288.7564537198914
48.5,3.0,288.8314484073857
48.5,3.25,288.8452137230718
48.5,3.5,288.84775592379276
48.5,3.75,289.2894030431692
48.5,4.0,288.71150799051566
48.5,4.25,288.41494541655476
48.5,4.5,288.29827523230335
48.5,4.75,287.0590828608105
48.5,5.0,287.48137861599514
48.5,7.75,288.8758396806186
48.5,8.0,287.70257798127517
48.5,8.25,285.0185426282599
48.5,11.0,285.1297316205286
48.5,11.25,284.8029326812426
48.5,11.5,284.4113345675185
48.5,11.75,284.26116572748646
48.5,12.0,284.2945057892612
48.5,12.25,284.6601849116703
48.5,12.75,284.74907801490355
48.5,13.0,284.4457599741439
48.5,13.25,284.96140545381763
48.5,13.5,284.98116869106724
48.5,13.75,283.9156046597906
48.5,14.25,283.20597558404756
48.5,17.0,287.1017087434705
48.5,17.5,286.30411969421573
48.5,17.75,287.4899281049199
48.5,18.0,286.7440522065103
48.5,18.25,286.22693832399784
48.5,18.75,284.5881499162418
48.5,19.0,284.2840688044493
48.5,19.25,284.9425411917104
48.5,19.5,284.7487579814234
48.5,19.75,284.73825140536434
48.5,20.0,285.45461958838223
48.5,24.5,282.3459642869007
48.5,24.75,283.9041276211745
48.5,25.0,285.5596253243312
48.5,28.0,288.7926874001402
48.5,35.0,290.35528999665604
48.5,35.25,290.65513745057905
48.5,35.5,292.4704882367303
48.5,37.75,292.09610186908844
48.75,-4.5,288.34177169955075
48.75,-3.75,288.1827860199153
48.75,-3.5,287.5370650104548
48.75,-3.25,287.8237069054633
48.75,-3.0,287.7684703585571
48.75,-2.5,288.08108236351137
48.75,-2.25,287.96275105642496
48.75,-2.0,289.15556449374606
48.75,-1.75,288.5280439113776
48.75,-1.5,288.2002468561622
48.75,-1.25,288.0705634299066
48.75,-1.0,287.611822227145
48.75,-0.75,287.5562855335871
48.75,-0.5,287.76427631131764
48.75,-0.25,287.5411128829845
48.75,-0.0,287.7476427359333
48.75,0.25,287.5636564267709
48.75,0.5,286.77263131727227
48.75,0.75,287.1072330714674
48.75,1.75,287.94139022987696
48.75,2.75,288.86808995229455
48.75,3.0,289.1748962719574
48.75,3.25,288.84462371920415
48.75,3.5,288.6070081457175
48.75,3.75,288.04284105367526
48.75,4.0,288.29734138498145
48.75,4.25,288.7182168679306
48.75,4.5,289.07955124245206
48.75,4.75,288.1635921454746
48.75,5.0,287.6204785283931
48.75,8.25,286.6145369590156
48.75,11.0,284.8479519555056
48.75,11.25,285.58494006308547
48.75,11.5,285.5003090719715
48.75,11.75,284.71082429918056
48.75,12.0,284.18825822464396
48.75,12.25,284.6252043548701
48.75,13.25,284.3538513497018
48.75,13.5,284.03986635002383
48.75,13.75,282.8901230975264
48.75,14.0,281.4354223902669
48.75,14.25,282.8360870415505
48.75,15.0,283.53777842331823
48.75,15.25,283.5014654100633
48.75,15.5,284.2858441706558
48.75,17.25,286.4921852504814
48.75,17.75,285.7391819988663
48.75,18.5,284.8938800421602
48.75,19.5,282.0678869412901
48.75,19.75,282.19502647211146
48.75,20.0,282.3097045652093
48.75,20.25,282.25192884275816
48.75,20.5,282.7521165177221
48.75,20.75,282.3594952164405
48.75,25.0,285.6558280120687
48.75,28.75,287.1261108128166
48.75,29.0,288.33373336241334
48.75,35.25,291.1346533543187
49.0,-1.5,287.86099429094236
49.0,-1.25,287.73076765581203
49.0,-1.0,288.0682311315216
49.0,-0.75,287.7082168070296
49.0,-0.5,287.70923520663587
49.0,-0.25,287.90436148775285
49.0,0.5,286.723504808398
49.0,0.75,287.0400166809262
49.0,1.0,287.9696318502435
49.0,2.5,289.84151363603576
49.0,2.75,288.94181194880105
49.0,3.0,288.1118297600117
49.0,3.25,288.1941041641113
49.0,3.5,288.0855324958464
49.0,3.75,287.48568347511053
49.0,4.0,288.233564550038
49.0,4.25,289.2409666348615
49.0,4.5,289.4365782697811
49.0,4.75,288.95222854422843
49.0,5.5,286.56804198993257
49.0,5.75,286.59710097230595
49.0,12.25,285.0317947475431
49.0,12.75,284.24482126423686
49.0,13.5,280.8406553544417
49.0,13.75,281.60451713351
49.0,14.5,284.8526648743272
49.0,14.75,284.5943973505099
49.0,15.5,284.5213040998685
49.0,15.75,284.8277354856885
49.0,16.0,285.4115683280404
49.0,17.5,286.2004420785253
49.0,17.75,284.83218020163656
49.0,18.5,282.97576963235883
49.0,18.75,282.49134348740404
49.0,19.0,282.0382558154875
49.0,19.5,280.58126577931137
49.0,19.75,280.7096063292991
49.0,20.0,279.7879323329151
49.0,20.25,281.1600990639272
49.0,20.5,282.039298253363
49.0,20.75,282.96109451056776
49.0,21.0,283.21387021368986
49.0,24.0,284.4013469417692
49.0,35.5,291.0088513694104
49.0,35.75,292.38030734726016
49.0,37.25,291.0144836013352
49.0,37.5,289.67116582303953
49.0,38.0,290.5582915812621
49.25,-2.25,288.00480120983497
49.25,-2.0,288.73262683422996
49.25,-1.75,288.4282315267479
49.25,-1.5,287.81985576681956
49.25,-1.25,287.2289006194223
49.25,-1.0,287.8521241200881
49.25,-0.75,287.51312248662606
49.25,-0.5,287.95635537790054
49.25,-0.25,288.4195783351813
49.25,-0.0,287.0760567420944
49.25,0.5,286.70396715434833
49.25,0.75,287.112778446652
49.25,1.0,287.17846837361833
49.25,2.25,288.44353676263285
49.25,2.5,288.42122005571935
49.25,2.75,288.4388939731171
49.25,3.0,288.27732476840004
49.25,3.25,288.42773815828974
49.25,3.5,288.2787199265401
49.25,4.25,288.2645746064954
49.25,4.5,288.7519406934867
49.25,4.75,288.7445298096859
49.25,5.0,287.77078657382526
49.25,5.25,286.83072597042946
49.25,5.5,286.5820605370784
49.25,5.75,288.064222750734
49.25,6.0,286.91552527782767
49.25,6.25,287.8510703364243
49.25,12.25,284.13484458927877
49.25,12.5,284.2252655044118
49.25,12.75,283.986775775469
49.25,13.0,283.0537024812186
49.25,14.75,284.6344956930949
49.25,15.25,283.19472209684875
49.25,15.5,283.586799145566
49.25,15.75,283.91474252761174
49.25,16.0,284.547290544325
49.25,17.5,285.7170372658822
49.25,17.75,285.2092982508698
49.25,18.0,284.2994817387044
49.25,18.25,283.3844944226861
49.25,18.5,282.4301710113008
49.25,20.5,281.66123320214194
49.25,20.75,281.9592622087088
49.25,21.0,282.5103086748305
49.25,28.25,286.8839574912054
49.25,35.25,290.8352834355664
49.25,35.75,291.3772307339749
49.25,36.0,291.4121574466197
49.5,-2.75,287.90042662767945
49.5,-2.5,287.95386110246784
49.5,-2.25,286.63592085471555
49.5,-2.0,287.0466017316016
49.5,-1.75,287.17705002652355
49.5,-1.5,286.90503853061495
49.5,-1.25,287.4106832801017
49.5,-1.0,287.30842143600375
49.5,-0.0,287.07099458176265
49.5,0.5,286.70979941858553
49.5,1.0,286.9662917083856
49.5,1.25,286.64442546222494
49.5,1.5,286.7148740681569
49.5,1.75,287.24530661948404
49.5,2.0,287.5718467764339
49.5,2.25,288.53102576019097
49.5,2.5,288.72102444527394
49.5,2.75,289.21853965062047
49.5,3.0,288.06170152105375
49.5,3.25,288.8005675613367
49.5,3.5,288.17925024933214
49.5,4.0,288.8384638391422
49.5,4.25,288.7305232047457
49.5,4.5,288.9079340349604
49.5,4.75,287.7367296357349
49.5,5.0,287.3167018536815
49.5,5.25,287.1834875140116
49.5,5.5,286.7930643222001
49.5,5.75,287.0773681173319
49.5,6.0,287.04426720784187
49.5,6.25,287.1468089602342
49.5,6.5,286.34633710137393
49.5,6.75,285.6867370700225
49.5,7.0,286.0461541006973
49.5,7.25,286.1365144689781
49.5,7.5,286.9696780844644
49.5,8.75,286.85634696077244
49.5,11.5,284.59215316320655
49.5,12.5,284.47855724129033
49.5,12.75,283.73580757248067
49.5,13.0,284.7164298936941
49.5,13.25,285.6934131807466
49.5,13.5,284.6590908001849
49.5,13.75,283.6473420737139
49.5,15.5,284.737820155898
49.5,15.75,284.3941821464853
49.5,16.25,283.97690716190874
49.5,16.5,284.0505455610947
49.5,16.75,283.2721453827695
49.5,17.0,284.58160676200185
49.5,17.5,285.6920700323999
49.5,17.75,285.1183733929936
49.5,18.0,284.5344324852956
49.5,18.25,283.7088474351432
49.5,19.25,281.12100079995406
49.5,20.25,281.2578019695663
49.5,20.5,282.93284506240855
49.5,21.0,282.5357263672322
49.5,22.25,284.02564267179116
49.5,22.5,283.69494977578915
49.5,22.75,283.93311656642874
49.5,27.75,286.98485112873846
49.5,31.0,287.6022235880378
49.5,34.5,289.92413365342094
49.5,34.75,290.7025334638964
49.5,35.5,290.45729647681645
49.5,35.75,290.4470958975143
49.5,36.0,290.76469510070024
49.75,-2.25,286.92975340039385
49.75,-2.0,287.02235969253024
49.75,-1.75,286.69595282234127
49.75,-1.5,287.2187763073346
49.75,-1.25,287.8908619010144
49.75,0.25,286.24503929030067
49.75,0.5,286.367682062084
49.75,0.75,286.31339730298305
49.75,1.0,286.21071534847147
49.75,1.25,286.17099090263434
49.75,1.5,286.3780074313663
49.75,1.75,286.07735474502476
49.75,2.0,286.9508788410019
49.75,2.25,287.7006354081221
49.75,2.5,288.20821003033524
49.75,2.75,288.18428495690375
49.75,3.0,288.5881486893082
49.75,3.25,288.51331073249304
49.75,3.5,288.44081201809894
49.75,3.75,288.2884027640822
49.75,4.0,287.63346075466484
49.75,4.25,287.91995957731933
49.75,4.5,287.64962627463564
49.75,4.75,287.47666157815064
49.75,5.0,286.3319610899286
49.75,5.25,285.8955156885733
49.75,5.5,285.99501258444184
49.75,5.75,285.96187155855256
49.75,6.0,286.6884026930145
49.75,6.25,286.9811891258497
49.75,6.5,287.23026265288155
49.75,6.75,286.2807063550377
49.75,7.0,284.87447260256096
49.75,7.25,284.93517725653226
49.75,7.5,285.6427085324046
49.75,7.75,287.07921952358663
49.75,8.0,288.1809026782253
49.75,8.75,286.97873065169415
49.75,9.0,286.4178496332503
49.75,12.75,284.5259217521116
49.75,13.0,284.5228822375434
49.75,13.75,283.52940575518676
49.75,15.75,284.4976296471533
49.75,16.25,284.28998845906403
49.75,16.75,283.81975005311705
49.75,18.5,286.5244498541723
49.75,19.25,284.0056176504867
49.75,20.25,284.0174377257886
49.75,20.5,284.2895738552
49.75,22.25,284.984175473067
49.75,22.5,284.4492928848203
49.75,22.75,285.6649391792291
49.75,23.0,286.12424874284807
49.75,27.25,287.05173559575695
49.75,27.75,287.79393801737956
49.75,31.5,285.9666013463027
49.75,33.25,290.8455412272086
49.75,33.5,291.12495773604724
49.75,34.75,290.3808286091528
49.75,35.5,289.92066708050976
49.75,35.75,289.8708483398748
49.75,36.0,289.74722003571685
50.0,-5.75,286.21280349563744
50.0,-5.5,286.4559003234776
50.0,-5.25,286.49013295569404
50.0,-5.0,286.73258901096204
50.0,0.75,286.120923335063
50.0,1.0,285.9939443272507
50.0,1.25,286.22088030453045
50.0,1.5,286.10392795713693
50.0,1.75,286.8102180443539
50.0,2.0,286.73023578273285
50.0,2.25,287.2077226128019
50.0,2.5,287.143158083761
50.0,2.75,287.4219417772873
50.0,3.0,287.7471028324546
50.0,3.25,287.8322694434331
50.0,3.5,287.1033276053964
50.0,3.75,287.38842986135734
50.0,4.0,287.1205502252192
50.0,4.25,286.66164563142746
50.0,4.5,286.26636949637725
50.0,4.75,286.00187760938536
50.0,5.0,285.78522017408136
50.0,5.25,285.380647349028
50.0,5.5,284.54573667743523
50.0,5.75,285.8566363549715
50.0,6.0,285.4322004417128
50.0,6.25,285.66577522803794
50.0,6.5,286.531435507206
50.0,6.75,285.65009125317556
50.0,7.0,286.47503780228004
50.0,7.25,285.9391054875398
50.0,7.5,285.1062129207338
50.0,7.75,285.0625920274931
50.0,8.0,287.07227312113946
50.0,13.0,282.8840124508414
50.0,14.75,286.11447272807686
50.0,19.25,285.999263895297
50.0,22.5,285.99537525233995
50.0,22.75,286.66795978888166
50.0,23.0,286.3965284841597
50.0,23.25,286.2579075476354
50.0,27.0,286.95471906556975
50.0,28.75,286.943367347412
50.0,29.0,287.151701671132
50.0,31.5,285.6738621444382
50.0,31.75,289.07471251076436
50.0,33.0,289.49119676557905
50.0,33.25,290.2817872287745
50.0,33.5,290.3316682260908
50.0,36.0,288.7786032412007
50.0,36.25,289.1819381576651
50.0,37.75,288.92991680251964
50.0,38.0,289.2494298983129
50.25,-5.75,285.6781457562533
50.25,-5.5,285.7666799958865
50.25,-5.25,285.92163542019745
50.25,-5.0,286.0669806771804
50.25,-4.75,286.2197548643057
50.25,-4.5,285.927310488368
50.25,-4.25,286.0524519497851
50.25,-4.0,286.3237967794061
50.25,-3.75,286.0698359426123
50.25,-3.5,286.86246477558234
50.25,1.5,286.88401289580924
50.25,1.75,286.7082281529307
50.25,2.0,286.2627465717031
50.25,2.25,286.28385984919026
50.25,2.5,286.19158445034253
50.25,2.75,286.97234574640294
50.25,3.0,287.33876313371564
50.25,3.25,287.989469152513
