lat,lon,LST_Celsius_mean
44.5,21.0,17.601159152638502
44.5,23.5,16.576823105653602
44.5,25.75,16.492906225471188
44.5,26.0,17.704058033343188
44.5,26.25,17.310256311195246
44.5,28.75,18.532960090417532
44.5,33.75,17.036212993936374
44.5,34.0,15.301777253568275
44.5,34.25,14.944398497876932
44.75,-1.0,18.507240684611247
44.75,-0.75,18.78638164346347
44.75,0.25,19.461121547473283
44.75,0.5,19.464808039522495
44.75,0.75,18.65142179939977
44.75,1.5,17.801589580529708
44.75,1.75,18.09806379928193
44.75,15.25,12.51821913219652
44.75,15.5,11.705340979679761
44.75,15.75,12.209036049374049
44.75,17.5,14.252180943701774
44.75,17.75,14.644471612816744
44.75,18.5,14.948009996306496
44.75,18.75,14.913263390850148
44.75,19.5,16.760223266854098
44.75,20.0,16.93502529811343
44.75,20.25,17.304350012496002
44.75,23.25,16.099048701667357
44.75,23.5,15.819084362907688
44.75,26.0,16.78624302953523
44.75,26.25,16.696650170276143
44.75,26.5,17.452395043071135
44.75,26.75,18.502061419516963
44.75,28.5,18.674402394006904
44.75,34.25,15.327389653759894
44.75,35.0,21.8459835078246
45.0,0.75,17.751168489025474
45.0,1.0,17.13178472950642
45.0,1.25,17.57326856110177
45.0,1.5,16.8383475439648
45.0,3.5,14.284913566407454
45.0,15.25,11.760383407849474
45.0,15.5,11.493764231720945
45.0,15.75,14.099214677236546
45.0,16.0,14.532862587738236
45.0,16.25,14.392595807582723
45.0,16.5,14.312533313331755
45.0,16.75,13.792452688194771
45.0,17.0,14.084200814536644
45.0,17.25,15.499611779775307
45.0,17.5,15.280602506081152
45.0,17.75,14.508314875762608
45.0,18.0,14.711782356064873
45.0,18.25,14.926117093899336
45.0,19.25,15.79116373234615
45.0,19.5,16.541646652139775
45.0,22.25,12.555672195095042
45.0,23.25,15.764079355083368
45.0,23.5,15.415867000402386
45.0,23.75,15.225019314745282
45.0,28.75,18.729146726562476
45.0,35.0,18.512062433099857
45.0,35.25,20.64789778667233
45.0,35.75,22.623077602307205
45.0,36.0,22.09304140080576
45.0,36.25,21.17473814616625
45.0,37.25,19.50287417622576
45.0,37.5,19.400035075092035
45.25,0.25,17.923406975158343
45.25,1.75,16.101414560876208
45.25,2.0,14.592169001033824
45.25,15.25,12.501230064899516
45.25,16.0,14.18848107632482
45.25,16.25,13.81248477644607
45.25,16.75,14.442052902213845
45.25,17.0,14.635354214450274
45.25,17.25,14.524795164883983
45.25,17.5,14.924575638915655
45.25,17.75,15.01779338936285
45.25,18.0,14.793224105720242
45.25,18.25,14.537270811704616
45.25,18.5,15.280936313136635
45.25,18.75,15.494680421807857
45.25,19.75,15.481624044521993
45.5,15.0,11.346704629124872
45.5,15.25,13.300745027031269
45.5,15.5,14.071981009041963
45.5,16.75,14.03835528738557
45.5,17.0,14.400983103867645
45.5,17.25,13.435862896685876
45.5,17.5,11.934548744283916
45.5,17.75,13.393554461959639
45.5,18.0,13.516271194476019
45.5,18.25,13.626320073018803
45.5,18.5,14.213233441188834
45.5,18.75,14.663143418823608
45.5,19.0,14.309809016282315
45.5,28.5,18.347521574636005
45.5,28.75,18.98244550862205
45.5,29.0,18.742489154032285
45.5,29.25,18.804904648570584
45.5,34.5,23.350668808792875
45.75,-0.5,18.54630032098521
45.75,-0.25,19.00208852058688
45.75,-0.0,19.152851256112285
45.75,0.25,18.23977995671987
45.75,15.5,12.932013376704163
45.75,15.75,13.797441816403648
45.75,16.0,15.28906202168838
45.75,16.25,14.657334660799336
45.75,17.0,15.022062857814888
45.75,17.5,13.738342393694893
45.75,17.75,14.404802355106312
45.75,18.0,14.649855745703746
45.75,18.25,13.98542742704376
45.75,18.5,14.622612634605105
45.75,18.75,15.142121068737481
45.75,19.0,15.152204544722963
45.75,19.25,17.015556171151104
45.75,19.5,16.66381755185847
45.75,19.75,16.844343374690936
45.75,20.0,17.04088492679756
45.75,23.25,12.938548752581994
45.75,28.5,19.964916934686357
45.75,28.75,20.608434839469226
45.75,29.0,20.54637612659735
45.75,29.25,20.397522814408887
46.0,-1.25,18.112798041312658
46.0,-1.0,18.991873513329097
46.0,-0.75,19.320309092567754
46.0,-0.5,18.564498748529388
46.0,-0.25,18.57084153398131
46.0,-0.0,18.615767893458724
46.0,0.5,17.35091118650456
46.0,0.75,16.78841020145228
46.0,15.5,13.210745013761539
46.0,15.75,14.186986123249937
46.0,16.0,13.46908958358813
46.0,16.25,13.752975218058907
46.0,18.0,14.860073019428057
46.0,18.25,14.513630945333546
46.0,18.5,15.234574265258516
46.0,18.75,14.510047676547401
46.0,19.25,16.080536728722393
46.0,19.5,16.15792679540283
46.0,19.75,17.146802893280892
46.0,20.0,16.831948590479442
46.0,20.25,17.345998422850755
46.0,28.25,18.83727087381618
46.0,28.5,19.93255280287576
46.0,28.75,20.421868558595236
46.0,29.0,21.28203377243102
46.0,29.25,21.60732422254307
46.0,29.5,21.89316740683455
46.0,34.5,20.206239887333766
46.25,-1.25,18.33569618948252
46.25,-1.0,19.31928800690855
46.25,-0.75,18.642139407690593
46.25,-0.5,18.39095498209315
46.25,-0.25,18.50356261644447
46.25,-0.0,17.947544708272858
46.25,0.25,17.419733991228895
46.25,0.5,17.511215150525857
46.25,0.75,17.784343315683543
46.25,1.0,17.02527036325131
46.25,3.5,18.11331369095609
46.25,4.0,17.830967087895033
46.25,4.25,16.451546952577417
46.25,4.5,14.897014828255806
46.25,5.0,17.647336793638658
46.25,16.0,12.589418332223659
46.25,16.25,13.991473691075896
46.25,16.5,13.456952969910503
46.25,16.75,13.448616921469409
46.25,17.25,14.19267051218776
46.25,18.75,15.16203958124322
46.25,19.5,16.420628696677227
46.25,19.75,16.94366546685808
46.25,20.0,16.540856366367507
46.25,20.25,16.64759682482429
46.25,23.25,10.263968159693889
46.25,23.5,12.112475410530863
46.25,28.75,20.687554308654114
46.25,29.0,20.810190699511395
46.25,29.25,21.523223187806877
46.25,29.75,21.482245068339694
46.25,30.0,22.0580624499799
46.25,34.75,21.64576797051626
46.25,35.0,20.64479262020103
46.5,-1.75,17.752368871503677
46.5,-1.5,18.320698972648643
46.5,-1.25,18.705674957163637
46.5,-0.0,17.606061527021268
46.5,0.25,17.67846839607165
46.5,0.5,17.390820355196126
46.5,0.75,16.989568853292667
46.5,3.5,17.926550562557736
46.5,3.75,18.19031527257482
46.5,4.0,17.2829903029417
46.5,4.25,16.939680378172284
46.5,4.5,16.273140125947748
46.5,4.75,16.425112416745776
46.5,5.0,16.67650514258321
46.5,5.25,16.163393324913272
46.5,5.75,12.124632794470756
46.5,6.0,9.917661359780595
46.5,16.5,14.059507976993245
46.5,16.75,13.8575450282965
46.5,18.25,15.195461053220356
46.5,19.75,17.02044346894894
46.5,20.0,16.323636452539688
46.5,20.25,16.247540732223115
46.5,20.5,17.03196273700553
46.5,28.0,17.26817230127915
46.5,28.25,18.804047452075963
46.5,29.25,20.334526768609237
46.5,29.5,20.802528700642938
46.5,29.75,20.731458294743334
46.5,30.0,19.71181789507591
46.5,30.25,20.32121164673481
46.5,30.75,19.10754216256231
46.5,38.0,20.6222526248701
46.75,-2.5,16.022166435506335
46.75,-2.25,16.434236596625
46.75,-2.0,18.16629646112898
46.75,-1.75,17.449051934623753
46.75,-1.5,17.858735017616084
46.75,-1.25,18.311892077423806
46.75,-1.0,17.773804205181477
46.75,-0.75,17.418163514144737
46.75,-0.5,17.29266643288804
46.75,0.5,17.86894657732688
46.75,3.25,17.02390744851499
46.75,4.25,16.79168117605701
46.75,4.5,16.873955705257345
46.75,6.0,11.177165718971537
46.75,6.25,9.036121122739189
46.75,16.5,12.813666824392158
46.75,16.75,13.734430009895334
46.75,17.0,14.068093463028958
46.75,17.75,13.497004441996694
46.75,20.75,17.006173315275817
46.75,23.5,12.72088425855111
46.75,29.75,20.347850329870028
46.75,30.0,20.35789677428761
46.75,30.5,19.08949528852463
46.75,30.75,20.46804038851235
46.75,31.0,20.41833640577289
46.75,34.5,23.117845264659934
47.0,-1.5,18.08512382558314
47.0,-1.25,18.398856867950542
47.0,-1.0,18.19135343269062
47.0,-0.75,17.32052925866566
47.0,-0.5,17.865394797061185
47.0,-0.25,18.366081685477013
47.0,-0.0,18.465790206825602
47.0,0.25,17.8641755377721
47.0,0.5,18.01887617315265
47.0,4.75,16.05576910679696
47.0,5.0,15.916085818846511
47.0,5.25,17.117382751568357
47.0,6.5,9.748276132887781
47.0,6.75,9.758046665938082
47.0,16.5,13.69787978067177
47.0,16.75,13.885706759876712
47.0,17.0,14.265819490960439
47.0,17.5,13.95054566604432
47.0,17.75,13.378412982748614
47.0,18.0,12.969854907904846
47.0,18.25,15.297013141423633
47.0,29.75,19.435066959853145
47.0,30.0,19.76159159852773
47.0,30.25,20.626246701118873
47.0,30.5,20.91201541864558
47.0,30.75,21.44634729454674
47.0,33.75,17.47783720323821
47.0,34.0,21.01815397481454
47.0,34.5,21.40347641934261
47.25,-3.25,16.787834721725176
47.25,-3.0,16.490925749468488
47.25,-2.5,17.79393190896519
47.25,-2.0,17.837891793261633
47.25,-1.75,17.29283853905895
47.25,-1.5,17.20387778952221
47.25,-1.25,17.16522196602432
47.25,-1.0,17.593833845832933
47.25,-0.75,17.732434965839218
47.25,-0.5,17.847427513509103
47.25,-0.25,17.382277236695018
47.25,-0.0,17.614484027775347
47.25,0.25,17.28963396844256
47.25,0.5,17.091220971328937
47.25,0.75,17.422407240728205
47.25,2.0,16.177378753709547
47.25,2.25,15.810132504797366
47.25,2.5,15.668104277796601
47.25,2.75,16.13598710071551
47.25,3.0,15.923743175595689
47.25,3.5,16.104354480429606
47.25,4.75,14.727522018960599
47.25,5.0,16.38101711382336
47.25,11.75,5.853304521873838
47.25,12.0,4.901416974072674
47.25,12.25,3.179206177215974
47.25,12.5,4.049993377185956
47.25,12.75,3.4726326246125154
47.25,13.0,6.213929928440109
47.25,13.25,5.725250795533782
47.25,13.5,4.649804159661755
47.25,16.5,13.420822619857518
47.25,16.75,14.008303704085677
47.25,17.0,14.305496764339068
47.25,17.75,12.255242089616502
47.25,18.0,13.603771003000304
47.25,18.25,14.456922678378874
47.25,18.5,14.886425527285553
47.25,18.75,15.418933909443808
47.25,27.5,18.24926022844437
47.25,27.75,17.68309343808403
47.25,30.0,19.55875169820098
47.25,30.25,19.81113366443475
47.25,34.25,20.283132873078557
47.25,34.5,20.928577664125953
47.25,34.75,20.482969582936107
47.5,-3.25,16.860459626123657
47.5,-3.0,16.750474704771307
47.5,-2.75,16.681348736916334
47.5,-2.5,16.998611540675086
47.5,-2.25,16.83185320611335
47.5,-2.0,17.29807924267908
47.5,-1.75,16.947075644798872
47.5,-1.5,16.940242834925584
47.5,-1.25,17.291333832150485
47.5,-1.0,17.544113483965305
47.5,-0.75,17.551578299798223
47.5,-0.5,17.6703624351332
47.5,-0.25,17.458509825735348
47.5,-0.0,17.298608020277925
47.5,0.25,17.078949116281706
47.5,0.5,16.73381762550099
47.5,1.25,16.35173221479812
47.5,2.0,15.244359100215092
47.5,2.25,15.53513928558425
47.5,2.5,15.180544554113169
47.5,2.75,15.640244484617256
47.5,3.0,15.693538530704757
47.5,3.25,15.987399678833128
47.5,3.5,15.437277034626675
47.5,3.75,15.248888387361944
47.5,4.0,15.472971401439793
47.5,4.25,16.195592852219306
47.5,4.5,15.774954670815418
47.5,4.75,15.21451190711582
47.5,9.25,12.110151552526702
47.5,9.5,11.186504545070534
47.5,9.75,11.590079153180284
47.5,10.0,9.694196847077023
47.5,10.25,9.043983571500519
47.5,11.5,5.106105551518738
47.5,12.25,8.026743025822327
47.5,12.5,7.766908928320106
47.5,12.75,6.109424434211462
47.5,13.0,4.018678671479506
47.5,13.25,7.07357399321495
47.5,13.5,6.541560936999019
47.5,13.75,5.926916053517402
47.5,14.0,6.595684344831341
47.5,14.25,6.200751425752173
47.5,16.5,12.752938456509753
47.5,16.75,13.867386865181118
47.5,17.0,14.631010575576965
47.5,18.25,13.726778880936081
47.5,18.5,14.27489860784118
47.5,18.75,15.390742992027697
47.5,19.0,15.703414419946796
47.5,27.0,17.232247399029347
47.5,27.25,17.512745724733293
47.5,27.5,16.623731777418527
47.5,27.75,16.82257382658969
47.5,28.0,16.670396027482695
47.5,35.75,20.51903442731657
47.5,36.0,20.441963880916717
47.75,-4.5,16.210997732426335
47.75,-4.25,16.35264794408465
47.75,-4.0,15.660874132779782
47.75,-3.75,15.72741817456614
47.75,-3.5,15.855209210762894
47.75,-3.25,16.246593739592186
47.75,-3.0,16.072749821706225
47.75,-2.75,16.325264878345138
47.75,-2.5,16.083369593521695
47.75,-2.25,16.8816014395573
47.75,-2.0,16.901697721151493
47.75,-1.75,17.3454319501393
47.75,-1.5,17.086608070856244
47.75,-1.25,17.28235979503944
47.75,-1.0,17.267279338225933
47.75,-0.75,17.607011435316338
47.75,-0.5,17.565894916042623
47.75,-0.25,17.130062700264205
47.75,-0.0,16.690090110092967
47.75,0.5,16.202309571445994
47.75,0.75,16.458935882883452
47.75,1.5,16.165141693749717
47.75,1.75,15.79936893942488
47.75,2.0,15.990885153257125
47.75,2.25,15.852088075370204
47.75,2.5,15.33524368626479
47.75,2.75,15.526342422191362
47.75,3.0,15.505794116416894
47.75,3.25,15.460260447861117
47.75,3.5,16.37619134422812
47.75,3.75,15.611464252201358
47.75,5.0,14.22181086031651
47.75,9.0,11.988731986042353
47.75,9.25,11.98072581163592
47.75,9.5,12.195938073314721
47.75,9.75,12.226218606899977
47.75,10.0,10.634177625393818
47.75,10.25,11.234070128952112
47.75,13.75,7.773877379723501
47.75,14.0,6.592940283574308
47.75,14.25,8.183908123126685
47.75,14.5,8.351012907555173
47.75,14.75,9.268058552467437
47.75,15.0,8.335866428729616
47.75,15.25,7.745337978214536
47.75,15.5,7.728979615435719
47.75,16.5,13.25398413423801
47.75,16.75,13.395974020801987
47.75,17.0,15.849521140414879
47.75,17.25,14.669008153495838
47.75,17.5,14.495424766104236
47.75,18.5,14.31599100914309
47.75,18.75,14.528792992898843
47.75,19.0,13.33635384198169
47.75,19.5,15.140165177292715
47.75,27.0,16.009789903789454
47.75,27.25,16.7676430649513
47.75,27.5,16.878516653950328
47.75,27.75,17.16192081487179
47.75,29.5,17.18876182201393
47.75,37.75,20.729603155319637
47.75,38.0,20.643767227528144
48.0,-4.75,14.994616022361697
48.0,-4.5,15.448834991497847
48.0,-4.25,15.670290694089317
48.0,-4.0,15.654925193029442
48.0,-3.75,15.44846296113343
48.0,-3.5,15.015982886955499
48.0,-3.25,15.063578297430013
48.0,-3.0,15.628589004906416
48.0,-2.75,15.872069208649009
48.0,-2.5,15.923194716999603
48.0,-2.25,15.792163868779369
48.0,-2.0,15.993732383918143
48.0,-1.75,16.97488493126008
48.0,-1.5,17.26199110754584
48.0,-1.25,16.493332688034286
48.0,-1.0,16.151422230318076
48.0,-0.75,17.219931590798637
48.0,-0.5,17.367908448842854
48.0,-0.25,16.544261561829614
48.0,-0.0,17.090561292339032
48.0,0.25,17.284549830416154
48.0,0.5,16.26226278484404
48.0,0.75,15.534995381792044
48.0,1.0,15.54680577385443
48.0,1.25,15.961425263195792
48.0,1.5,16.639106055353466
48.0,2.0,15.638822802118966
48.0,2.25,15.208931433200462
48.0,2.5,16.25975382805268
48.0,2.75,16.394867913986218
48.0,3.0,15.919728010049027
48.0,3.25,15.546860917258243
48.0,3.5,15.408754346669923
48.0,3.75,15.389629764009214
48.0,4.0,15.303731645764174
48.0,5.75,14.253360349059506
48.0,8.75,11.201447956766344
48.0,9.0,10.975660382456681
48.0,10.75,12.041209412429112
48.0,13.0,11.063000421998822
48.0,14.0,11.556515925926305
48.0,14.25,11.910647986475453
48.0,14.5,12.033269388916096
48.0,14.75,12.034521429898405
48.0,15.0,11.437333167060046
48.0,15.25,11.262169496239721
48.0,15.5,11.614174276694314
48.0,15.75,10.91266424270276
48.0,16.5,14.564888422139802
48.0,16.75,13.729400085897055
48.0,17.0,15.551669675132757
48.0,17.25,14.227847284687243
48.0,17.5,14.523879642622262
48.0,17.75,15.72432370580566
48.0,18.5,15.497029944200108
48.0,18.75,15.569013236694673
48.0,19.0,13.22937981814448
48.0,19.25,14.704105456571881
48.0,19.5,14.214232960457366
48.0,19.75,13.643726246520544
48.0,20.0,12.598525913250853
48.0,24.5,5.985822092167325
48.0,24.75,6.014033956248056
48.0,25.0,8.567316412779405
48.0,27.0,15.869329000486232
48.0,27.25,16.09355422810637
48.0,27.5,16.70372446453888
48.25,-4.75,15.239312941110995
48.25,-4.0,14.646429608890571
48.25,-3.75,14.849486910415635
48.25,-3.5,15.038431783142698
48.25,-3.25,14.65769762517732
48.25,-3.0,14.999541030078035
48.25,-2.75,14.854947539821467
48.25,-2.5,15.353841682787845
48.25,-2.25,15.317053604589148
48.25,-2.0,15.685544525182934
48.25,-1.75,15.906051501901572
48.25,-1.5,15.562323558607147
48.25,-1.25,15.721036423953421
48.25,-1.0,15.707088618276146
48.25,-0.75,15.785105339478719
48.25,-0.5,16.20993702842253
48.25,-0.25,16.305860274572126
48.25,-0.0,16.589232895475504
48.25,0.25,16.915846454285713
48.25,0.5,16.04727594654139
48.25,2.25,16.31698830895266
48.25,2.5,16.354201709211168
48.25,2.75,15.505994485564713
48.25,3.0,15.62544905503836
48.25,3.25,15.695572311952901
48.25,3.5,15.348661896041392
48.25,3.75,15.269004162678414
48.25,4.0,15.03528658845994
48.25,4.25,14.613304768367698
48.25,11.25,12.101557987280728
48.25,11.5,12.671383778416555
48.25,12.0,11.129074241856642
48.25,12.5,12.479542186164906
48.25,12.75,12.491354902096873
48.25,13.25,11.724910974565205
48.25,13.5,11.911237270806453
48.25,13.75,11.943953389159276
48.25,14.25,12.72936722875653
48.25,14.5,12.370099094324871
48.25,14.75,12.484001650987466
48.25,16.0,13.331686377036192
48.25,16.25,13.205751444649707
48.25,16.5,15.270336148094827
48.25,16.75,15.012168536691206
48.25,17.5,15.95159369225604
48.25,17.75,15.66086286080349
48.25,18.75,14.023377113664253
48.25,19.0,13.615875405858048
48.25,19.25,13.473180913165606
48.25,20.0,13.750210863220389
48.25,24.5,6.564950021634218
48.25,24.75,8.017012432559966
48.25,25.0,9.870269830255836
48.25,34.75,19.32531219825006
48.25,35.0,18.370070017791136
48.25,37.25,18.432123560750256
48.25,37.5,19.164226224085837
48.5,-5.0,14.252602862165531
48.5,-4.75,14.42680046282112
48.5,-4.5,14.754850748774857
48.5,-4.25,14.597356996807093
48.5,-4.0,14.499501322185836
48.5,-3.75,14.200071425238377
48.5,-3.5,14.07436528706512
48.5,-3.25,14.61804308651773
48.5,-3.0,14.483002950579362
48.5,-2.75,15.33331986269502
48.5,-2.5,15.264352627507606
48.5,-2.25,15.088701449019254
48.5,-2.0,15.462647526070498
48.5,-1.75,15.885522675198558
48.5,-1.5,16.08420622716426
48.5,-1.25,15.355235113717129
48.5,-1.0,15.07985423259197
48.5,-0.75,15.219991153182036
48.5,-0.5,14.95078186754722
48.5,-0.0,14.636163054853682
48.5,0.25,14.733063136274666
48.5,2.25,16.200544023848806
48.5,2.5,15.920781744678152
48.5,2.75,15.60645371989142
48.5,3.0,15.681448407385744
48.5,3.25,15.695213723071845
48.5,3.5,15.697755923792784
48.5,3.75,16.13940304316924
48.5,4.0,15.561507990515679
48.5,4.25,15.26494541655478
48.5,4.5,15.148275232303376
48.5,4.75,13.909082860810543
48.5,5.0,14.331378615995163
48.5,7.75,15.725839680618606
48.5,8.0,14.552577981275192
48.5,8.25,11.868542628259945
48.5,11.0,11.97973162052864
48.5,11.25,11.652932681242646
48.5,11.5,11.261334567518531
48.5,11.75,11.11116572748648
48.5,12.0,11.144505789261245
48.5,12.25,11.510184911670308
48.5,12.75,11.599078014903569
48.5,13.0,11.295759974143948
48.5,13.25,11.811405453817656
48.5,13.5,11.831168691067262
48.5,13.75,10.765604659790597
48.5,14.25,10.055975584047587
48.5,17.0,13.951708743470533
48.5,17.5,13.154119694215751
48.5,17.75,14.33992810491992
48.5,18.0,13.594052206510298
48.5,18.25,13.076938323997865
48.5,18.75,11.438149916241798
48.5,19.0,11.134068804449328
48.5,19.25,11.792541191710427
48.5,19.5,11.598757981423432
48.5,19.75,11.58825140536436
48.5,20.0,12.304619588382252
48.5,24.5,9.195964286900733
48.5,24.75,10.754127621174518
48.5,25.0,12.409625324331216
48.5,28.0,15.642687400140233
48.5,35.0,17.205289996656063
48.5,35.25,17.50513745057907
48.5,35.5,19.32048823673034
48.5,37.75,18.946101869088466
48.75,-4.5,15.19177169955077
48.75,-3.75,15.032786019915306
48.75,-3.5,14.387065010454819
48.75,-3.25,14.673706905463348
48.75,-3.0,14.618470358557147
48.75,-2.5,14.931082363511393
48.75,-2.25,14.812751056424986
48.75,-2.0,16.00556449374608
48.75,-1.75,15.378043911377631
48.75,-1.5,15.050246856162232
48.75,-1.25,14.920563429906622
48.75,-1.0,14.461822227145035
48.75,-0.75,14.406285533587095
48.75,-0.5,14.614276311317667
48.75,-0.25,14.391112882984544
48.75,-0.0,14.597642735933334
48.75,0.25,14.413656426770899
48.75,0.5,13.622631317272294
48.75,0.75,13.957233071467442
48.75,1.75,14.791390229876981
48.75,2.75,15.718089952294577
48.75,3.0,16.024896271957402
48.75,3.25,15.694623719204174
48.75,3.5,15.45700814571751
48.75,3.75,14.892841053675284
48.75,4.0,15.147341384981473
48.75,4.25,15.56821686793063
48.75,4.5,15.929551242452078
48.75,4.75,15.013592145474604
48.75,5.0,14.47047852839313
48.75,8.25,13.464536959015618
48.75,11.0,11.69795195550563
48.75,11.25,12.434940063085492
48.75,11.5,12.350309071971537
48.75,11.75,11.560824299180581
48.75,12.0,11.038258224643982
48.75,12.25,11.47520435487013
48.75,13.25,11.203851349701836
48.75,13.5,10.889866350023851
48.75,13.75,9.740123097526407
48.75,14.0,8.285422390266945
48.75,14.25,9.686087041550536
48.75,15.0,10.387778423318252
48.75,15.25,10.351465410063327
48.75,15.5,11.135844170655844
48.75,17.25,13.342185250481407
48.75,17.75,12.589181998866309
48.75,18.5,11.743880042160242
48.75,19.5,8.917886941290135
48.75,19.75,9.045026472111488
48.75,20.0,9.159704565209324
48.75,20.25,9.101928842758184
48.75,20.5,9.602116517722095
48.75,20.75,9.20949521644053
48.75,25.0,12.505828012068719
48.75,28.75,13.976110812816614
48.75,29.0,15.183733362413363
48.75,35.25,17.98465335431871
49.0,-1.5,14.71099429094238
49.0,-1.25,14.580767655812053
49.0,-1.0,14.918231131521623
49.0,-0.75,14.558216807029623
49.0,-0.5,14.55923520663589
49.0,-0.25,14.754361487752874
49.0,0.5,13.573504808398013
49.0,0.75,13.890016680926237
49.0,1.0,14.819631850243525
49.0,2.5,16.69151363603578
49.0,2.75,15.791811948801069
49.0,3.0,14.96182976001171
49.0,3.25,15.044104164111332
49.0,3.5,14.935532495846417
49.0,3.75,14.335683475110557
49.0,4.0,15.083564550038034
49.0,4.25,16.090966634861502
49.0,4.5,16.286578269781103
49.0,4.75,15.802228544228456
49.0,5.5,13.41804198993259
49.0,5.75,13.447100972305975
49.0,12.25,11.881794747543097
49.0,12.75,11.094821264236884
49.0,13.5,7.690655354441731
49.0,13.75,8.454517133510024
49.0,14.5,11.70266487432724
49.0,14.75,11.444397350509917
49.0,15.5,11.371304099868496
49.0,15.75,11.677735485688515
49.0,16.0,12.261568328040426
49.0,17.5,13.05044207852535
49.0,17.75,11.682180201636584
49.0,18.5,9.825769632358856
49.0,18.75,9.34134348740406
49.0,19.0,8.888255815487526
49.0,19.5,7.4312657793113885
49.0,19.75,7.559606329299129
49.0,20.0,6.637932332915113
49.0,20.25,8.010099063927214
49.0,20.5,8.889298253362995
49.0,20.75,9.811094510567784
49.0,21.0,10.063870213689881
49.0,24.0,11.251346941769214
49.0,35.5,17.858851369410445
49.0,35.75,19.23030734726018
49.0,37.25,17.864483601335223
49.0,37.5,16.521165823039553
49.0,38.0,17.40829158126212
49.25,-2.25,14.854801209834989
49.25,-2.0,15.582626834229984
49.25,-1.75,15.278231526747902
49.25,-1.5,14.66985576681958
49.25,-1.25,14.078900619422313
49.25,-1.0,14.702124120088115
49.25,-0.75,14.363122486626082
49.25,-0.5,14.806355377900559
49.25,-0.25,15.269578335181336
49.25,-0.0,13.926056742094431
49.25,0.5,13.553967154348356
49.25,0.75,13.96277844665201
49.25,1.0,14.028468373618352
49.25,2.25,15.293536762632868
49.25,2.5,15.271220055719368
49.25,2.75,15.288893973117126
49.25,3.0,15.127324768400058
49.25,3.25,15.277738158289765
49.25,3.5,15.1287199265401
49.25,4.25,15.11457460649541
49.25,4.5,15.60194069348671
49.25,4.75,15.594529809685923
49.25,5.0,14.620786573825285
49.25,5.25,13.680725970429478
49.25,5.5,13.432060537078428
49.25,5.75,14.91422275073404
49.25,6.0,13.765525277827692
49.25,6.25,14.701070336424323
49.25,12.25,10.984844589278794
49.25,12.5,11.075265504411846
49.25,12.75,10.83677577546905
49.25,13.0,9.903702481218602
49.25,14.75,11.484495693094914
49.25,15.25,10.044722096848773
49.25,15.5,10.436799145565999
49.25,15.75,10.764742527611759
49.25,16.0,11.397290544325017
49.25,17.5,12.56703726588222
49.25,17.75,12.059298250869801
49.25,18.0,11.149481738704424
49.25,18.25,10.234494422686112
49.25,18.5,9.280171011300808
49.25,20.5,8.511233202141966
49.25,20.75,8.809262208708844
49.25,21.0,9.360308674830549
49.25,28.25,13.733957491205445
49.25,35.25,17.68528343556642
49.25,35.75,18.22723073397492
49.25,36.0,18.26215744661971
49.5,-2.75,14.750426627679474
49.5,-2.5,14.803861102467863
49.5,-2.25,13.485920854715573
49.5,-2.0,13.896601731601606
49.5,-1.75,14.027050026523568
49.5,-1.5,13.755038530614968
49.5,-1.25,14.260683280101716
49.5,-1.0,14.158421436003778
49.5,-0.0,13.92099458176267
49.5,0.5,13.559799418585555
49.5,1.0,13.81629170838562
49.5,1.25,13.494425462224967
49.5,1.5,13.56487406815694
49.5,1.75,14.095306619484063
49.5,2.0,14.421846776433938
49.5,2.25,15.381025760190994
49.5,2.5,15.571024445273963
49.5,2.75,16.068539650620494
49.5,3.0,14.911701521053772
49.5,3.25,15.650567561336743
49.5,3.5,15.029250249332165
49.5,4.0,15.68846383914223
49.5,4.25,15.580523204745703
49.5,4.5,15.757934034960442
49.5,4.75,14.586729635734912
49.5,5.0,14.166701853681502
49.5,5.25,14.033487514011597
49.5,5.5,13.643064322200132
49.5,5.75,13.927368117331923
49.5,6.0,13.894267207841892
49.5,6.25,13.996808960234205
49.5,6.5,13.196337101373956
49.5,6.75,12.536737070022525
49.5,7.0,12.896154100697345
49.5,7.25,12.9865144689781
49.5,7.5,13.819678084464442
49.5,8.75,13.706346960772464
49.5,11.5,11.44215316320657
49.5,12.5,11.328557241290355
49.5,12.75,10.58580757248069
49.5,13.0,11.566429893694135
49.5,13.25,12.543413180746597
49.5,13.5,11.509090800184936
49.5,13.75,10.497342073713924
49.5,15.5,11.587820155898044
49.5,15.75,11.244182146485343
49.5,16.25,10.826907161908764
49.5,16.5,10.900545561094702
49.5,16.75,10.122145382769531
49.5,17.0,11.431606762001877
49.5,17.5,12.54207003239992
49.5,17.75,11.968373392993612
49.5,18.0,11.384432485295633
49.5,18.25,10.558847435143207
49.5,19.25,7.9710007999540835
49.5,20.25,8.10780196956631
49.5,20.5,9.782845062408569
49.5,21.0,9.385726367232223
49.5,22.25,10.875642671791184
49.5,22.5,10.544949775789178
49.5,22.75,10.78311656642876
49.5,27.75,13.834851128738478
49.5,31.0,14.452223588037839
49.5,34.5,16.77413365342096
49.5,34.75,17.552533463896395
49.5,35.5,17.307296476816475
49.5,35.75,17.29709589751434
49.5,36.0,17.61469510070026
49.75,-2.25,13.779753400393872
49.75,-2.0,13.872359692530267
49.75,-1.75,13.545952822341292
49.75,-1.5,14.068776307334645
49.75,-1.25,14.740861901014398
