latitude,longitude,land_cover_class
-16.875,141.125,9
-16.875,141.375,9
-16.875,141.625,9
-16.875,141.875,9
-16.875,142.125,9
-16.875,142.375,7
-16.875,142.625,9
-16.875,142.875,9
-16.875,143.125,9
-16.875,143.375,9
-16.875,143.625,9
-16.875,143.875,9
-16.875,144.125,9
-16.875,144.375,9
-16.875,144.625,9
-16.875,144.875,9
-16.875,145.125,9
-16.875,145.375,8
-16.875,145.625,2
-16.875,145.875,0
-16.875,146.125,0
-16.875,146.375,0
-16.875,146.625,0
-16.875,146.875,0
-16.875,147.125,0
-16.875,147.375,0
-16.875,147.625,0
-16.875,147.875,0
-16.875,148.125,0
-16.875,148.375,0
-16.875,148.625,0
-16.875,148.875,0
-16.875,149.125,0
-16.875,149.375,0
-16.875,149.625,0
-16.875,149.875,0
-16.875,150.125,0
-16.875,150.375,0
-16.875,150.625,0
-16.875,150.875,0
-16.875,151.125,0
-16.875,151.375,0
-16.875,151.625,0
-16.875,151.875,0
-16.875,152.125,0
-16.875,152.375,0
-16.875,152.625,0
-16.875,152.875,0
-16.875,153.125,0
-16.875,153.375,0
-16.875,153.625,0
-16.875,153.875,0
-16.875,154.125,0
-16.875,154.375,0
-16.875,154.625,0
-16.875,154.875,0
-16.875,155.125,0
-16.875,155.375,0
-16.875,155.625,0
-16.875,155.875,0
-16.875,156.125,0
-16.875,156.375,0
-16.875,156.625,0
-16.875,156.875,0
-16.875,157.125,0
-16.875,157.375,0
-16.875,157.625,0
-16.875,157.875,0
-16.875,158.125,0
-16.875,158.375,0
-16.875,158.625,0
-16.875,158.875,0
-16.875,159.125,0
-16.875,159.375,0
-16.875,159.625,0
-16.875,159.875,0
-16.875,160.125,0
-16.875,160.375,0
-16.875,160.625,0
-16.875,160.875,0
-16.875,161.125,0
-16.875,161.375,0
-16.875,161.625,0
-16.875,161.875,0
-16.875,162.125,0
-16.875,162.375,0
-16.875,162.625,0
-16.875,162.875,0
-16.875,163.125,0
-16.875,163.375,0
-16.875,163.625,0
-16.875,163.875,0
-16.875,164.125,0
-16.875,164.375,0
-16.875,164.625,0
-16.875,164.875,0
-16.875,165.125,0
-16.875,165.375,0
-16.875,165.625,0
-16.875,165.875,0
-16.875,166.125,0
-16.875,166.375,0
-16.875,166.625,0
-16.875,166.875,0
-16.875,167.125,0
-16.875,167.375,0
-16.875,167.625,0
-16.875,167.875,0
-16.875,168.125,0
-16.875,168.375,0
-16.875,168.625,0
-16.875,168.875,0
-16.875,169.125,0
-16.875,169.375,0
-16.875,169.625,0
-16.875,169.875,0
-16.875,170.125,0
-16.875,170.375,0
-16.875,170.625,0
-16.875,170.875,0
-16.875,171.125,0
-16.875,171.375,0
-16.875,171.625,0
-16.875,171.875,0
-16.875,172.125,0
-16.875,172.375,0
-16.875,172.625,0
-16.875,172.875,0
-16.875,173.125,0
-16.875,173.375,0
-16.875,173.625,0
-16.875,173.875,0
-16.875,174.125,0
-16.875,174.375,0
-16.875,174.625,0
-16.875,174.875,0
-16.875,175.125,0
-16.875,175.375,0
-16.875,175.625,0
-16.875,175.875,0
-16.875,176.125,0
-16.875,176.375,0
-16.875,176.625,0
-16.875,176.875,0
-16.875,177.125,0
-16.875,177.375,0
-16.875,177.625,0
-16.875,177.875,0
-16.875,178.125,0
-16.875,178.375,0
-16.875,178.625,2
-16.875,178.875,2
-16.875,179.125,2
-16.875,179.375,2
-16.875,179.625,2
-16.875,179.875,0
-16.625,-179.875,2
-16.625,-179.625,0
-16.625,-179.375,0
-16.625,-179.125,0
-16.625,-178.875,0
-16.625,-178.625,0
-16.625,-178.375,0
-16.625,-178.125,0
-16.625,-177.875,0
-16.625,-177.625,0
-16.625,-177.375,0
-16.625,-177.125,0
-16.625,-176.875,0
-16.625,-176.625,0
-16.625,-176.375,0
-16.625,-176.125,0
-16.625,-175.875,0
-16.625,-175.625,0
-16.625,-175.375,0
-16.625,-175.125,0
-16.625,-174.875,0
-16.625,-174.625,0
-16.625,-174.375,0
-16.625,-174.125,0
-16.625,-173.875,0
-16.625,-173.625,0
-16.625,-173.375,0
-16.625,-173.125,0
-16.625,-172.875,0
-16.625,-172.625,0
-16.625,-172.375,0
-16.625,-172.125,0
-16.625,-171.875,0
-16.625,-171.625,0
-16.625,-171.375,0
-16.625,-171.125,0
-16.625,-170.875,0
-16.625,-170.625,0
-16.625,-170.375,0
-16.625,-170.125,0
-16.625,-169.875,0
-16.625,-169.625,0
-16.625,-169.375,0
-16.625,-169.125,0
-16.625,-168.875,0
-16.625,-168.625,0
-16.625,-168.375,0
-16.625,-168.125,0
-16.625,-167.875,0
-16.625,-167.625,0
-16.625,-167.375,0
-16.625,-167.125,0
-16.625,-166.875,0
-16.625,-166.625,0
-16.625,-166.375,0
-16.625,-166.125,0
-16.625,-165.875,0
-16.625,-165.625,0
-16.625,-165.375,0
-16.625,-165.125,0
-16.625,-164.875,0
-16.625,-164.625,0
-16.625,-164.375,0
-16.625,-164.125,0
-16.625,-163.875,0
-16.625,-163.625,0
-16.625,-163.375,0
-16.625,-163.125,0
-16.625,-162.875,0
-16.625,-162.625,0
-16.625,-162.375,0
-16.625,-162.125,0
-16.625,-161.875,0
-16.625,-161.625,0
-16.625,-161.375,0
-16.625,-161.125,0
-16.625,-160.875,0
-16.625,-160.625,0
-16.625,-160.375,0
-16.625,-160.125,0
-16.625,-159.875,0
-16.625,-159.625,0
-16.625,-159.375,0
-16.625,-159.125,0
-16.625,-158.875,0
-16.625,-158.625,0
-16.625,-158.375,0
-16.625,-158.125,0
-16.625,-157.875,0
-16.625,-157.625,0
-16.625,-157.375,0
-16.625,-157.125,0
-16.625,-156.875,0
-16.625,-156.625,0
-16.625,-156.375,0
-16.625,-156.125,0
-16.625,-155.875,0
-16.625,-155.625,0
-16.625,-155.375,0
-16.625,-155.125,0
-16.625,-154.875,0
-16.625,-154.625,0
-16.625,-154.375,0
-16.625,-154.125,0
-16.625,-153.875,0
-16.625,-153.625,0
-16.625,-153.375,0
-16.625,-153.125,0
-16.625,-152.875,0
-16.625,-152.625,0
-16.625,-152.375,0
-16.625,-152.125,0
-16.625,-151.875,0
-16.625,-151.625,0
-16.625,-151.375,0
-16.625,-151.125,0
-16.625,-150.875,0
-16.625,-150.625,0
-16.625,-150.375,0
-16.625,-150.125,0
-16.625,-149.875,0
-16.625,-149.625,0
-16.625,-149.375,0
-16.625,-149.125,0
-16.625,-148.875,0
-16.625,-148.625,0
-16.625,-148.375,0
-16.625,-148.125,0
-16.625,-147.875,0
-16.625,-147.625,0
-16.625,-147.375,0
-16.625,-147.125,0
-16.625,-146.875,0
-16.625,-146.625,0
-16.625,-146.375,0
-16.625,-146.125,0
-16.625,-145.875,0
-16.625,-145.625,0
-16.625,-145.375,0
-16.625,-145.125,0
-16.625,-144.875,0
-16.625,-144.625,0
-16.625,-144.375,0
-16.625,-144.125,0
-16.625,-143.875,0
-16.625,-143.625,0
-16.625,-143.375,0
-16.625,-143.125,0
-16.625,-142.875,0
-16.625,-142.625,0
-16.625,-142.375,0
-16.625,-142.125,0
-16.625,-141.875,0
-16.625,-141.625,0
-16.625,-141.375,0
-16.625,-141.125,0
-16.625,-140.875,0
-16.625,-140.625,0
-16.625,-140.375,0
-16.625,-140.125,0
-16.625,-139.875,0
-16.625,-139.625,0
-16.625,-139.375,0
-16.625,-139.125,0
-16.625,-138.875,0
-16.625,-138.625,0
-16.625,-138.375,0
-16.625,-138.125,0
-16.625,-137.875,0
-16.625,-137.625,0
-16.625,-137.375,0
-16.625,-137.125,0
-16.625,-136.875,0
-16.625,-136.625,0
-16.625,-136.375,0
-16.625,-136.125,0
-16.625,-135.875,0
-16.625,-135.625,0
-16.625,-135.375,0
-16.625,-135.125,0
-16.625,-134.875,0
-16.625,-134.625,0
-16.625,-134.375,0
-16.625,-134.125,0
-16.625,-133.875,0
-16.625,-133.625,0
-16.625,-133.375,0
-16.625,-133.125,0
-16.625,-132.875,0
-16.625,-132.625,0
-16.625,-132.375,0
-16.625,-132.125,0
-16.625,-131.875,0
-16.625,-131.625,0
-16.625,-131.375,0
-16.625,-131.125,0
-16.625,-130.875,0
-16.625,-130.625,0
-16.625,-130.375,0
-16.625,-130.125,0
-16.625,-129.875,0
-16.625,-129.625,0
-16.625,-129.375,0
-16.625,-129.125,0
-16.625,-128.875,0
-16.625,-128.625,0
-16.625,-128.375,0
-16.625,-128.125,0
-16.625,-127.875,0
-16.625,-127.625,0
-16.625,-127.375,0
-16.625,-127.125,0
-16.625,-126.875,0
-16.625,-126.625,0
-16.625,-126.375,0
-16.625,-126.125,0
-16.625,-125.875,0
-16.625,-125.625,0
-16.625,-125.375,0
-16.625,-125.125,0
-16.625,-124.875,0
-16.625,-124.625,0
-16.625,-124.375,0
-16.625,-124.125,0
-16.625,-123.875,0
-16.625,-123.625,0
-16.625,-123.375,0
-16.625,-123.125,0
-16.625,-122.875,0
-16.625,-122.625,0
-16.625,-122.375,0
-16.625,-122.125,0
-16.625,-121.875,0
-16.625,-121.625,0
-16.625,-121.375,0
-16.625,-121.125,0
-16.625,-120.875,0
-16.625,-120.625,0
-16.625,-120.375,0
-16.625,-120.125,0
-16.625,-119.875,0
-16.625,-119.625,0
-16.625,-119.375,0
-16.625,-119.125,0
-16.625,-118.875,0
-16.625,-118.625,0
-16.625,-118.375,0
-16.625,-118.125,0
-16.625,-117.875,0
-16.625,-117.625,0
-16.625,-117.375,0
-16.625,-117.125,0
-16.625,-116.875,0
-16.625,-116.625,0
-16.625,-116.375,0
-16.625,-116.125,0
-16.625,-115.875,0
-16.625,-115.625,0
-16.625,-115.375,0
-16.625,-115.125,0
-16.625,-114.875,0
-16.625,-114.625,0
-16.625,-114.375,0
-16.625,-114.125,0
-16.625,-113.875,0
-16.625,-113.625,0
-16.625,-113.375,0
-16.625,-113.125,0
-16.625,-112.875,0
-16.625,-112.625,0
-16.625,-112.375,0
-16.625,-112.125,0
-16.625,-111.875,0
-16.625,-111.625,0
-16.625,-111.375,0
-16.625,-111.125,0
-16.625,-110.875,0
-16.625,-110.625,0
-16.625,-110.375,0
-16.625,-110.125,0
-16.625,-109.875,0
-16.625,-109.625,0
-16.625,-109.375,0
-16.625,-109.125,0
-16.625,-108.875,0
-16.625,-108.625,0
-16.625,-108.375,0
-16.625,-108.125,0
-16.625,-107.875,0
-16.625,-107.625,0
-16.625,-107.375,0
-16.625,-107.125,0
-16.625,-106.875,0
-16.625,-106.625,0
-16.625,-106.375,0
-16.625,-106.125,0
-16.625,-105.875,0
-16.625,-105.625,0
-16.625,-105.375,0
-16.625,-105.125,0
-16.625,-104.875,0
-16.625,-104.625,0
-16.625,-104.375,0
-16.625,-104.125,0
-16.625,-103.875,0
-16.625,-103.625,0
-16.625,-103.375,0
-16.625,-103.125,0
-16.625,-102.875,0
-16.625,-102.625,0
-16.625,-102.375,0
-16.625,-102.125,0
-16.625,-101.875,0
-16.625,-101.625,0
-16.625,-101.375,0
-16.625,-101.125,0
-16.625,-100.875,0
-16.625,-100.625,0
-16.625,-100.375,0
-16.625,-100.125,0
-16.625,-99.875,0
-16.625,-99.625,0
-16.625,-99.375,0
-16.625,-99.125,0
-16.625,-98.875,0
-16.625,-98.625,0
-16.625,-98.375,0
-16.625,-98.125,0
-16.625,-97.875,0
-16.625,-97.625,0
-16.625,-97.375,0
-16.625,-97.125,0
-16.625,-96.875,0
-16.625,-96.625,0
-16.625,-96.375,0
-16.625,-96.125,0
-16.625,-95.875,0
-16.625,-95.625,0
-16.625,-95.375,0
-16.625,-95.125,0
-16.625,-94.875,0
-16.625,-94.625,0
-16.625,-94.375,0
-16.625,-94.125,0
-16.625,-93.875,0
-16.625,-93.625,0
-16.625,-93.375,0
-16.625,-93.125,0
-16.625,-92.875,0
-16.625,-92.625,0
-16.625,-92.375,0
-16.625,-92.125,0
-16.625,-91.875,0
-16.625,-91.625,0
-16.625,-91.375,0
-16.625,-91.125,0
-16.625,-90.875,0
-16.625,-90.625,0
-16.625,-90.375,0
-16.625,-90.125,0
-16.625,-89.875,0
-16.625,-89.625,0
-16.625,-89.375,0
-16.625,-89.125,0
-16.625,-88.875,0
-16.625,-88.625,0
-16.625,-88.375,0
-16.625,-88.125,0
-16.625,-87.875,0
-16.625,-87.625,0
-16.625,-87.375,0
-16.625,-87.125,0
-16.625,-86.875,0
-16.625,-86.625,0
-16.625,-86.375,0
-16.625,-86.125,0
-16.625,-85.875,0
-16.625,-85.625,0
-16.625,-85.375,0
-16.625,-85.125,0
-16.625,-84.875,0
-16.625,-84.625,0
-16.625,-84.375,0
-16.625,-84.125,0
-16.625,-83.875,0
-16.625,-83.625,0
-16.625,-83.375,0
-16.625,-83.125,0
-16.625,-82.875,0
-16.625,-82.625,0
-16.625,-82.375,0
-16.625,-82.125,0
-16.625,-81.875,0
-16.625,-81.625,0
-16.625,-81.375,0
-16.625,-81.125,0
-16.625,-80.875,0
-16.625,-80.625,0
-16.625,-80.375,0
-16.625,-80.125,0
-16.625,-79.875,0
-16.625,-79.625,0
-16.625,-79.375,0
-16.625,-79.125,0
-16.625,-78.875,0
-16.625,-78.625,0
-16.625,-78.375,0
-16.625,-78.125,0
-16.625,-77.875,0
-16.625,-77.625,0
-16.625,-77.375,0
-16.625,-77.125,0
-16.625,-76.875,0
-16.625,-76.625,0
-16.625,-76.375,0
-16.625,-76.125,0
-16.625,-75.875,0
-16.625,-75.625,0
-16.625,-75.375,0
-16.625,-75.125,0
-16.625,-74.875,0
-16.625,-74.625,0
-16.625,-74.375,0
-16.625,-74.125,0
-16.625,-73.875,0
-16.625,-73.625,0
-16.625,-73.375,0
-16.625,-73.125,0
-16.625,-72.875,0
-16.625,-72.625,0
-16.625,-72.375,16
-16.625,-72.125,16
-16.625,-71.875,16
-16.625,-71.625,16
-16.625,-71.375,7
-16.625,-71.125,7
-16.625,-70.875,7
-16.625,-70.625,7
-16.625,-70.375,7
-16.625,-70.125,7
-16.625,-69.875,7
-16.625,-69.625,7
-16.625,-69.375,7
-16.625,-69.125,7
-16.625,-68.875,7
-16.625,-68.625,7
-16.625,-68.375,7
-16.625,-68.125,7
-16.625,-67.875,7
-16.625,-67.625,7
-16.625,-67.375,2
-16.625,-67.125,2
-16.625,-66.875,10
-16.625,-66.625,2
-16.625,-66.375,2
-16.625,-66.125,2
-16.625,-65.875,2
-16.625,-65.625,2
-16.625,-65.375,2
-16.625,-65.125,2
-16.625,-64.875,2
-16.625,-64.625,2
-16.625,-64.375,2
-16.625,-64.125,2
-16.625,-63.875,2
-16.625,-63.625,2
-16.625,-63.375,2
-16.625,-63.125,2
-16.625,-62.875,2
-16.625,-62.625,9
-16.625,-62.375,8
-16.625,-62.125,8
-16.625,-61.875,8
-16.625,-61.625,8
-16.625,-61.375,8
-16.625,-61.125,8
-16.625,-60.875,8
-16.625,-60.625,8
-16.625,-60.375,8
-16.625,-60.125,8
-16.625,-59.875,8
-16.625,-59.625,8
-16.625,-59.375,8
-16.625,-59.125,8
-16.625,-58.875,8
-16.625,-58.625,10
-16.625,-58.375,10
-16.625,-58.125,9
-16.625,-57.875,9
-16.625,-57.625,9
-16.625,-57.375,9
-16.625,-57.125,9
-16.625,-56.875,9
-16.625,-56.625,9
-16.625,-56.375,2
-16.625,-56.125,8
-16.625,-55.875,2
-16.625,-55.625,9
-16.625,-55.375,9
-16.625,-55.125,14
-16.625,-54.875,14
-16.625,-54.625,14
-16.625,-54.375,14
-16.625,-54.125,14
-16.625,-53.875,14
-16.625,-53.625,14
-16.625,-53.375,14
-16.625,-53.125,14
-16.625,-52.875,14
-16.625,-52.625,14
-16.625,-52.375,14
-16.625,-52.125,14
-16.625,-51.875,14
-16.625,-51.625,14
-16.625,-51.375,14
-16.625,-51.125,14
-16.625,-50.875,14
-16.625,-50.625,14
-16.625,-50.375,14
-16.625,-50.125,14
-16.625,-49.875,14
-16.625,-49.625,14
-16.625,-49.375,14
-16.625,-49.125,14
-16.625,-48.875,14
-16.625,-48.625,14
-16.625,-48.375,14
-16.625,-48.125,14
-16.625,-47.875,8
-16.625,-47.625,8
-16.625,-47.375,8
-16.625,-47.125,14
-16.625,-46.875,14
-16.625,-46.625,14
-16.625,-46.375,14
-16.625,-46.125,8
-16.625,-45.875,8
-16.625,-45.625,9
-16.625,-45.375,14
-16.625,-45.125,9
-16.625,-44.875,14
-16.625,-44.625,14
-16.625,-44.375,14
-16.625,-44.125,14
-16.625,-43.875,14
-16.625,-43.625,14
-16.625,-43.375,14
-16.625,-43.125,14
-16.625,-42.875,14
-16.625,-42.625,2
-16.625,-42.375,14
-16.625,-42.125,14
-16.625,-41.875,14
-16.625,-41.625,14
-16.625,-41.375,14
-16.625,-41.125,14
-16.625,-40.875,14
-16.625,-40.625,14
-16.625,-40.375,14
-16.625,-40.125,14
-16.625,-39.875,2
-16.625,-39.625,2
-16.625,-39.375,2
-16.625,-39.125,0
-16.625,-38.875,0
-16.625,-38.625,0
-16.625,-38.375,0
-16.625,-38.125,0
-16.625,-37.875,0
-16.625,-37.625,0
-16.625,-37.375,0
-16.625,-37.125,0
-16.625,-36.875,0
-16.625,-36.625,0
-16.625,-36.375,0
-16.625,-36.125,0
-16.625,-35.875,0
-16.625,-35.625,0
-16.625,-35.375,0
-16.625,-35.125,0
-16.625,-34.875,0
-16.625,-34.625,0
-16.625,-34.375,0
-16.625,-34.125,0
-16.625,-33.875,0
-16.625,-33.625,0
-16.625,-33.375,0
-16.625,-33.125,0
-16.625,-32.875,0
-16.625,-32.625,0
-16.625,-32.375,0
-16.625,-32.125,0
-16.625,-31.875,0
-16.625,-31.625,0
-16.625,-31.375,0
-16.625,-31.125,0
-16.625,-30.875,0
-16.625,-30.625,0
-16.625,-30.375,0
-16.625,-30.125,0
-16.625,-29.875,0
-16.625,-29.625,0
-16.625,-29.375,0
-16.625,-29.125,0
-16.625,-28.875,0
-16.625,-28.625,0
-16.625,-28.375,0
-16.625,-28.125,0
-16.625,-27.875,0
-16.625,-27.625,0
-16.625,-27.375,0
-16.625,-27.125,0
-16.625,-26.875,0
-16.625,-26.625,0
-16.625,-26.375,0
-16.625,-26.125,0
-16.625,-25.875,0
-16.625,-25.625,0
-16.625,-25.375,0
-16.625,-25.125,0
-16.625,-24.875,0
-16.625,-24.625,0
-16.625,-24.375,0
-16.625,-24.125,0
-16.625,-23.875,0
-16.625,-23.625,0
-16.625,-23.375,0
-16.625,-23.125,0
-16.625,-22.875,0
-16.625,-22.625,0
-16.625,-22.375,0
-16.625,-22.125,0
-16.625,-21.875,0
-16.625,-21.625,0
-16.625,-21.375,0
-16.625,-21.125,0
-16.625,-20.875,0
-16.625,-20.625,0
-16.625,-20.375,0
-16.625,-20.125,0
-16.625,-19.875,0
-16.625,-19.625,0
-16.625,-19.375,0
-16.625,-19.125,0
-16.625,-18.875,0
-16.625,-18.625,0
-16.625,-18.375,0
-16.625,-18.125,0
-16.625,-17.875,0
-16.625,-17.625,0
-16.625,-17.375,0
-16.625,-17.125,0
-16.625,-16.875,0
-16.625,-16.625,0
-16.625,-16.375,0
-16.625,-16.125,0
-16.625,-15.875,0
-16.625,-15.625,0
-16.625,-15.375,0
-16.625,-15.125,0
-16.625,-14.875,0
-16.625,-14.625,0
-16.625,-14.375,0
-16.625,-14.125,0
-16.625,-13.875,0
-16.625,-13.625,0
-16.625,-13.375,0
-16.625,-13.125,0
-16.625,-12.875,0
-16.625,-12.625,0
-16.625,-12.375,0
-16.625,-12.125,0
-16.625,-11.875,0
-16.625,-11.625,0
-16.625,-11.375,0
-16.625,-11.125,0
-16.625,-10.875,0
-16.625,-10.625,0
-16.625,-10.375,0
-16.625,-10.125,0
-16.625,-9.875,0
-16.625,-9.625,0
-16.625,-9.375,0
-16.625,-9.125,0
-16.625,-8.875,0
-16.625,-8.625,0
-16.625,-8.375,0
-16.625,-8.125,0
-16.625,-7.875,0
-16.625,-7.625,0
-16.625,-7.375,0
-16.625,-7.125,0
-16.625,-6.875,0
-16.625,-6.625,0
-16.625,-6.375,0
-16.625,-6.125,0
-16.625,-5.875,0
-16.625,-5.625,0
-16.625,-5.375,0
-16.625,-5.125,0
-16.625,-4.875,0
-16.625,-4.625,0
-16.625,-4.375,0
-16.625,-4.125,0
-16.625,-3.875,0
-16.625,-3.625,0
-16.625,-3.375,0
-16.625,-3.125,0
-16.625,-2.875,0
-16.625,-2.625,0
-16.625,-2.375,0
-16.625,-2.125,0
-16.625,-1.875,0
-16.625,-1.625,0
-16.625,-1.375,0
-16.625,-1.125,0
-16.625,-0.875,0
-16.625,-0.625,0
-16.625,-0.375,0
-16.625,-0.125,0
-16.625,0.125,0
-16.625,0.375,0
-16.625,0.625,0
-16.625,0.875,0
-16.625,1.125,0
-16.625,1.375,0
-16.625,1.625,0
-16.625,1.875,0
-16.625,2.125,0
-16.625,2.375,0
-16.625,2.625,0
-16.625,2.875,0
-16.625,3.125,0
-16.625,3.375,0
-16.625,3.625,0
-16.625,3.875,0
-16.625,4.125,0
-16.625,4.375,0
-16.625,4.625,0
-16.625,4.875,0
-16.625,5.125,0
-16.625,5.375,0
-16.625,5.625,0
-16.625,5.875,0
-16.625,6.125,0
-16.625,6.375,0
-16.625,6.625,0
-16.625,6.875,0
-16.625,7.125,0
-16.625,7.375,0
-16.625,7.625,0
-16.625,7.875,0
-16.625,8.125,0
-16.625,8.375,0
-16.625,8.625,0
-16.625,8.875,0
-16.625,9.125,0
-16.625,9.375,0
-16.625,9.625,0
-16.625,9.875,0
-16.625,10.125,0
-16.625,10.375,0
-16.625,10.625,0
-16.625,10.875,0
-16.625,11.125,0
-16.625,11.375,0
-16.625,11.625,0
-16.625,11.875,16
-16.625,12.125,16
-16.625,12.375,7
-16.625,12.625,7
-16.625,12.875,7
-16.625,13.125,7
-16.625,13.375,7
-16.625,13.625,7
-16.625,13.875,7
-16.625,14.125,10
-16.625,14.375,10
-16.625,14.625,9
-16.625,14.875,10
-16.625,15.125,10
-16.625,15.375,10
-16.625,15.625,10
-16.625,15.875,9
-16.625,16.125,10
-16.625,16.375,9
-16.625,16.625,9
-16.625,16.875,9
-16.625,17.125,9
-16.625,17.375,9
-16.625,17.625,9
-16.625,17.875,9
-16.625,18.125,9
-16.625,18.375,9
-16.625,18.625,9
-16.625,18.875,9
-16.625,19.125,9
-16.625,19.375,9
-16.625,19.625,9
-16.625,19.875,9
-16.625,20.125,9
-16.625,20.375,9
-16.625,20.625,9
-16.625,20.875,9
-16.625,21.125,9
-16.625,21.375,9
-16.625,21.625,9
-16.625,21.875,9
-16.625,22.125,9
-16.625,22.375,9
-16.625,22.625,9
-16.625,22.875,9
-16.625,23.125,9
-16.625,23.375,9
-16.625,23.625,14
-16.625,23.875,9
-16.625,24.125,9
-16.625,24.375,9
-16.625,24.625,9
-16.625,24.875,9
-16.625,25.125,9
-16.625,25.375,9
-16.625,25.625,9
-16.625,25.875,9
-16.625,26.125,9
-16.625,26.375,9
-16.625,26.625,9
-16.625,26.875,9
-16.625,27.125,9
-16.625,27.375,9
-16.625,27.625,9
-16.625,27.875,9
-16.625,28.125,9
-16.625,28.375,0
-16.625,28.625,0
-16.625,28.875,0
-16.625,29.125,9
-16.625,29.375,9
-16.625,29.625,9
-16.625,29.875,9
-16.625,30.125,9
-16.625,30.375,9
-16.625,30.625,9
-16.625,30.875,9
-16.625,31.125,9
-16.625,31.375,9
-16.625,31.625,9
-16.625,31.875,9
-16.625,32.125,9
-16.625,32.375,9
-16.625,32.625,9
-16.625,32.875,9
-16.625,33.125,9
-16.625,33.375,9
-16.625,33.625,9
-16.625,33.875,9
-16.625,34.125,9
-16.625,34.375,9
-16.625,34.625,9
-16.625,34.875,9
-16.625,35.125,9
-16.625,35.375,9
-16.625,35.625,9
-16.625,35.875,9
-16.625,36.125,9
-16.625,36.375,8
-16.625,36.625,8
-16.625,36.875,8
-16.625,37.125,8
-16.625,37.375,8
-16.625,37.625,9
-16.625,37.875,8
-16.625,38.125,9
-16.625,38.375,9
-16.625,38.625,9
-16.625,38.875,9
-16.625,39.125,9
-16.625,39.375,0
-16.625,39.625,0
-16.625,39.875,0
-16.625,40.125,0
-16.625,40.375,0
-16.625,40.625,0
-16.625,40.875,0
-16.625,41.125,0
-16.625,41.375,0
-16.625,41.625,0
-16.625,41.875,0
-16.625,42.125,0
-16.625,42.375,0
-16.625,42.625,0
-16.625,42.875,0
-16.625,43.125,0
-16.625,43.375,0
-16.625,43.625,0
-16.625,43.875,0
-16.625,44.125,0
-16.625,44.375,9
-16.625,44.625,9
-16.625,44.875,9
-16.625,45.125,9
-16.625,45.375,9
-16.625,45.625,9
-16.625,45.875,9
-16.625,46.125,9
-16.625,46.375,9
-16.625,46.625,9
-16.625,46.875,9
-16.625,47.125,9
-16.625,47.375,8
-16.625,47.625,8
-16.625,47.875,7
-16.625,48.125,7
-16.625,48.375,7
-16.625,48.625,8
-16.625,48.875,2
-16.625,49.125,2
-16.625,49.375,2
-16.625,49.625,2
-16.625,49.875,0
-16.625,50.125,0
-16.625,50.375,0
-16.625,50.625,0
-16.625,50.875,0
-16.625,51.125,0
-16.625,51.375,0
-16.625,51.625,0
-16.625,51.875,0
-16.625,52.125,0
-16.625,52.375,0
-16.625,52.625,0
-16.625,52.875,0
-16.625,53.125,0
-16.625,53.375,0
-16.625,53.625,0
-16.625,53.875,0
-16.625,54.125,0
-16.625,54.375,0
-16.625,54.625,0
-16.625,54.875,0
-16.625,55.125,0
-16.625,55.375,0
-16.625,55.625,0
-16.625,55.875,0
-16.625,56.125,0
-16.625,56.375,0
-16.625,56.625,0
-16.625,56.875,0
-16.625,57.125,0
-16.625,57.375,0
-16.625,57.625,0
-16.625,57.875,0
-16.625,58.125,0
-16.625,58.375,0
-16.625,58.625,0
-16.625,58.875,0
-16.625,59.125,0
-16.625,59.375,0
-16.625,59.625,0
-16.625,59.875,0
-16.625,60.125,0
-16.625,60.375,0
-16.625,60.625,0
-16.625,60.875,0
-16.625,61.125,0
-16.625,61.375,0
-16.625,61.625,0
-16.625,61.875,0
-16.625,62.125,0
-16.625,62.375,0
-16.625,62.625,0
-16.625,62.875,0
-16.625,63.125,0
-16.625,63.375,0
-16.625,63.625,0
-16.625,63.875,0
-16.625,64.125,0
-16.625,64.375,0
-16.625,64.625,0
-16.625,64.875,0
-16.625,65.125,0
-16.625,65.375,0
-16.625,65.625,0
-16.625,65.875,0
-16.625,66.125,0
-16.625,66.375,0
-16.625,66.625,0
-16.625,66.875,0
-16.625,67.125,0
-16.625,67.375,0
-16.625,67.625,0
-16.625,67.875,0
-16.625,68.125,0
-16.625,68.375,0
-16.625,68.625,0
-16.625,68.875,0
-16.625,69.125,0
-16.625,69.375,0
-16.625,69.625,0
-16.625,69.875,0
-16.625,70.125,0
-16.625,70.375,0
-16.625,70.625,0
-16.625,70.875,0
-16.625,71.125,0
-16.625,71.375,0
-16.625,71.625,0
-16.625,71.875,0
-16.625,72.125,0
-16.625,72.375,0
-16.625,72.625,0
-16.625,72.875,0
-16.625,73.125,0
-16.625,73.375,0
-16.625,73.625,0
-16.625,73.875,0
-16.625,74.125,0
-16.625,74.375,0
-16.625,74.625,0
-16.625,74.875,0
-16.625,75.125,0
-16.625,75.375,0
-16.625,75.625,0
-16.625,75.875,0
-16.625,76.125,0
-16.625,76.375,0
-16.625,76.625,0
-16.625,76.875,0
-16.625,77.125,0
-16.625,77.375,0
-16.625,77.625,0
-16.625,77.875,0
-16.625,78.125,0
-16.625,78.375,0
-16.625,78.625,0
-16.625,78.875,0
-16.625,79.125,0
-16.625,79.375,0
-16.625,79.625,0
-16.625,79.875,0
-16.625,80.125,0
-16.625,80.375,0
-16.625,80.625,0
-16.625,80.875,0
-16.625,81.125,0
-16.625,81.375,0
-16.625,81.625,0
-16.625,81.875,0
-16.625,82.125,0
